@relation mixed

@attribute at1 {TRUE,FALSE}
@attribute at2 {FALSE,TRUE}
@attribute at3 numeric
@attribute at4 numeric
@attribute C {FALSE,TRUE}

@data
FALSE,TRUE,0.727492,0.774488,FALSE
TRUE,TRUE,0.756623,0.967266,TRUE
FALSE,TRUE,0.114278,0.768511,FALSE
TRUE,TRUE,0.774372,0.837002,TRUE
FALSE,TRUE,0.259707,0.721267,FALSE
TRUE,TRUE,0.785716,0.883264,TRUE
FALSE,FALSE,0.202446,0.851272,FALSE
TRUE,TRUE,0.090608,0.853763,TRUE
TRUE,FALSE,0.691346,0.877706,FALSE
TRUE,TRUE,0.758423,0.813691,TRUE
FALSE,TRUE,0.135923,0.958402,FALSE
TRUE,TRUE,0.080856,0.004541,TRUE
TRUE,FALSE,0.499084,0.432695,FALSE
TRUE,TRUE,0.491435,0.098132,TRUE
TRUE,FALSE,0.042248,0.756062,FALSE
TRUE,FALSE,0.465349,0.106751,TRUE
FALSE,TRUE,0.274482,0.692511,FALSE
TRUE,TRUE,0.03718,0.686949,TRUE
FALSE,TRUE,0.940599,0.885008,FALSE
TRUE,FALSE,0.845754,0.451922,TRUE
TRUE,FALSE,0.494988,0.371183,FALSE
TRUE,TRUE,0.931177,0.800528,TRUE
FALSE,TRUE,0.137695,0.899176,FALSE
TRUE,TRUE,0.740929,0.870557,TRUE
FALSE,FALSE,0.064192,0.701325,FALSE
TRUE,TRUE,0.147265,0.890355,TRUE
TRUE,FALSE,0.872167,0.818635,FALSE
TRUE,TRUE,0.950128,0.018213,TRUE
FALSE,TRUE,0.429331,0.783583,FALSE
TRUE,TRUE,0.456145,0.927386,TRUE
FALSE,FALSE,0.692724,0.843565,FALSE
TRUE,TRUE,0.801242,0.837546,TRUE
FALSE,TRUE,0.045991,0.689519,FALSE
TRUE,TRUE,0.071792,0.557914,TRUE
FALSE,FALSE,0.230233,0.799065,FALSE
TRUE,FALSE,0.928272,0.551096,TRUE
TRUE,FALSE,0.835976,0.910202,FALSE
TRUE,TRUE,0.817842,0.533614,TRUE
TRUE,FALSE,0.745764,0.97808,FALSE
TRUE,FALSE,0.503393,0.07348,TRUE
FALSE,FALSE,0.451691,0.99082,FALSE
TRUE,TRUE,0.037516,0.203611,TRUE
FALSE,FALSE,0.52758,0.659618,FALSE
TRUE,FALSE,0.113603,0.704569,TRUE
FALSE,FALSE,0.963254,0.838562,FALSE
TRUE,FALSE,0.86036,0.287079,TRUE
FALSE,FALSE,0.809803,0.83508,FALSE
TRUE,TRUE,0.015472,0.776028,TRUE
FALSE,FALSE,0.502174,0.56794,FALSE
TRUE,TRUE,0.993393,0.844935,TRUE
FALSE,FALSE,0.878099,0.853548,FALSE
TRUE,TRUE,0.205577,0.023562,TRUE
FALSE,TRUE,0.705235,0.92138,FALSE
TRUE,TRUE,0.905501,0.76511,TRUE
FALSE,FALSE,0.850059,0.98443,FALSE
TRUE,TRUE,0.85426,0.861307,TRUE
FALSE,FALSE,0.878944,0.932647,FALSE
TRUE,TRUE,0.075697,0.83908,TRUE
TRUE,FALSE,0.798517,0.834453,FALSE
TRUE,TRUE,0.867107,0.993923,TRUE
FALSE,TRUE,0.712453,0.823726,FALSE
TRUE,TRUE,0.34487,0.033839,TRUE
TRUE,FALSE,0.699943,0.8044,FALSE
TRUE,FALSE,0.935208,0.456276,TRUE
FALSE,FALSE,0.013549,0.714339,FALSE
TRUE,TRUE,0.24356,0.894762,TRUE
TRUE,FALSE,0.985395,0.879621,FALSE
TRUE,TRUE,0.908317,0.483025,TRUE
TRUE,FALSE,0.015987,0.701869,FALSE
TRUE,FALSE,0.679725,0.401602,TRUE
FALSE,TRUE,0.576842,0.335151,FALSE
TRUE,FALSE,0.202791,0.742858,TRUE
FALSE,TRUE,0.429407,0.515596,FALSE
TRUE,FALSE,0.71306,0.595456,TRUE
FALSE,TRUE,0.482684,0.478951,FALSE
TRUE,FALSE,0.868785,0.274015,TRUE
FALSE,FALSE,0.433004,0.435944,FALSE
TRUE,TRUE,0.268438,0.421068,TRUE
TRUE,FALSE,0.560194,0.35571,FALSE
TRUE,TRUE,0.04083,0.278875,TRUE
TRUE,FALSE,0.792319,0.840034,FALSE
TRUE,FALSE,0.33955,0.390425,TRUE
FALSE,TRUE,0.651886,0.674751,FALSE
TRUE,TRUE,0.267123,0.21414,TRUE
FALSE,FALSE,0.837008,0.834063,FALSE
TRUE,FALSE,0.641966,0.148383,TRUE
TRUE,FALSE,0.517924,0.254038,FALSE
TRUE,FALSE,0.417639,0.216661,TRUE
FALSE,TRUE,0.775179,0.931722,FALSE
TRUE,FALSE,0.345078,0.370844,TRUE
FALSE,TRUE,0.02536,0.756683,FALSE
TRUE,TRUE,0.24349,0.250382,TRUE
FALSE,TRUE,0.011093,0.606034,FALSE
TRUE,TRUE,0.651001,0.5132,TRUE
FALSE,TRUE,0.284151,0.669063,FALSE
TRUE,TRUE,0.306623,0.944439,TRUE
FALSE,TRUE,0.733224,0.989097,FALSE
TRUE,TRUE,0.30342,0.707842,TRUE
FALSE,TRUE,0.30237,0.738271,FALSE
TRUE,TRUE,0.792804,0.811853,TRUE
TRUE,FALSE,0.873017,0.933408,FALSE
TRUE,TRUE,0.032938,0.478074,TRUE
FALSE,TRUE,0.333647,0.709372,FALSE
TRUE,TRUE,0.787738,0.578297,TRUE
TRUE,FALSE,0.541215,0.291599,FALSE
TRUE,TRUE,0.770364,0.719139,TRUE
FALSE,FALSE,0.272524,0.780131,FALSE
TRUE,FALSE,0.206426,0.135937,TRUE
FALSE,FALSE,0.796904,0.832586,FALSE
TRUE,FALSE,0.787487,0.746735,TRUE
TRUE,FALSE,0.931016,0.788558,FALSE
TRUE,TRUE,0.526305,0.085419,TRUE
FALSE,TRUE,0.790778,0.968967,FALSE
TRUE,FALSE,0.252943,0.277295,TRUE
TRUE,FALSE,0.455382,0.360662,FALSE
TRUE,FALSE,0.8259,0.221364,TRUE
TRUE,FALSE,0.824963,0.799542,FALSE
TRUE,TRUE,0.848233,0.857627,TRUE
TRUE,FALSE,0.903402,0.894449,FALSE
TRUE,FALSE,0.529576,0.153333,TRUE
FALSE,FALSE,0.597706,0.636717,FALSE
TRUE,TRUE,0.306135,0.504839,TRUE
FALSE,TRUE,0.989244,0.594944,FALSE
TRUE,FALSE,0.2414,0.649852,TRUE
FALSE,TRUE,0.01911,0.592661,FALSE
TRUE,TRUE,0.91141,0.918827,TRUE
FALSE,TRUE,0.124014,0.780899,FALSE
TRUE,TRUE,0.967848,0.456426,TRUE
FALSE,FALSE,0.506611,0.286034,FALSE
TRUE,TRUE,0.706481,0.136195,TRUE
FALSE,TRUE,0.981377,0.897561,FALSE
TRUE,TRUE,0.277396,0.768005,TRUE
FALSE,FALSE,0.80159,0.845809,FALSE
TRUE,TRUE,0.085202,0.40326,TRUE
FALSE,FALSE,0.625096,0.551703,FALSE
TRUE,TRUE,0.614506,0.272599,TRUE
FALSE,FALSE,0.907767,0.733087,FALSE
TRUE,FALSE,0.303295,0.33106,TRUE
FALSE,TRUE,0.681655,0.964324,FALSE
TRUE,FALSE,0.039603,0.608779,TRUE
FALSE,TRUE,0.968057,0.800846,FALSE
TRUE,TRUE,0.177581,0.492172,TRUE
TRUE,FALSE,0.862704,0.822141,FALSE
TRUE,TRUE,0.500372,0.025753,TRUE
FALSE,TRUE,0.233483,0.885442,FALSE
TRUE,FALSE,0.706199,0.480181,TRUE
FALSE,FALSE,0.310068,0.914486,FALSE
TRUE,FALSE,0.849398,0.161322,TRUE
FALSE,TRUE,0.973874,0.848166,FALSE
TRUE,TRUE,0.482865,0.0786,TRUE
TRUE,FALSE,0.566577,0.68658,FALSE
TRUE,TRUE,0.717248,0.256875,TRUE
TRUE,FALSE,0.652986,0.94646,FALSE
TRUE,TRUE,0.756314,0.991585,TRUE
FALSE,TRUE,0.414008,0.427209,FALSE
TRUE,TRUE,0.342571,0.220698,TRUE
FALSE,FALSE,0.653079,0.922405,FALSE
TRUE,TRUE,0.385397,0.840458,TRUE
FALSE,FALSE,0.116901,0.831017,FALSE
TRUE,TRUE,0.737229,0.831493,TRUE
FALSE,TRUE,0.620312,0.880467,FALSE
TRUE,TRUE,0.706692,0.95519,TRUE
TRUE,FALSE,0.940643,0.682172,FALSE
TRUE,FALSE,0.79737,0.652738,TRUE
TRUE,FALSE,0.960025,0.615695,FALSE
TRUE,TRUE,0.149777,0.495991,TRUE
FALSE,FALSE,0.168588,0.847233,FALSE
TRUE,TRUE,0.119295,0.910622,TRUE
TRUE,FALSE,0.390096,0.66105,FALSE
TRUE,TRUE,0.908258,0.670915,TRUE
FALSE,FALSE,0.012987,0.871052,FALSE
TRUE,FALSE,0.36888,0.059335,TRUE
TRUE,FALSE,0.452898,0.96817,FALSE
TRUE,TRUE,0.945442,0.50734,TRUE
FALSE,FALSE,0.41566,0.682489,FALSE
TRUE,FALSE,0.815642,0.276458,TRUE
FALSE,TRUE,0.931415,0.955804,FALSE
TRUE,TRUE,0.593889,0.269482,TRUE
FALSE,TRUE,0.881114,0.845641,FALSE
TRUE,FALSE,0.417845,0.149398,TRUE
TRUE,FALSE,0.430349,0.638168,FALSE
TRUE,TRUE,0.020224,0.590712,TRUE
FALSE,FALSE,0.284998,0.823626,FALSE
TRUE,TRUE,0.29505,0.718692,TRUE
FALSE,FALSE,0.152465,0.841821,FALSE
TRUE,TRUE,0.976246,0.587065,TRUE
TRUE,FALSE,0.613707,0.64438,FALSE
TRUE,TRUE,0.459946,0.459605,TRUE
FALSE,FALSE,0.713872,0.769242,FALSE
TRUE,FALSE,0.59805,0.108555,TRUE
FALSE,FALSE,0.429848,0.603686,FALSE
TRUE,TRUE,0.860957,0.463778,TRUE
FALSE,FALSE,0.208225,0.935234,FALSE
TRUE,FALSE,0.521319,0.155813,TRUE
TRUE,FALSE,0.256802,0.78396,FALSE
TRUE,TRUE,0.267459,0.323312,TRUE
FALSE,TRUE,0.519624,0.252209,FALSE
TRUE,TRUE,0.822009,0.224439,TRUE
FALSE,FALSE,0.790188,0.851993,FALSE
TRUE,TRUE,0.390029,0.724586,TRUE
TRUE,FALSE,0.302421,0.610202,FALSE
TRUE,TRUE,0.620616,0.921219,TRUE
FALSE,TRUE,0.886476,0.766275,FALSE
TRUE,TRUE,0.210561,0.732194,TRUE
FALSE,FALSE,0.698006,0.85397,FALSE
TRUE,TRUE,0.4616,0.159743,TRUE
TRUE,FALSE,0.080397,0.856191,FALSE
TRUE,FALSE,0.875352,0.379535,TRUE
FALSE,FALSE,0.444645,0.519216,FALSE
TRUE,TRUE,0.673871,0.867249,TRUE
FALSE,FALSE,0.034662,0.677379,FALSE
TRUE,FALSE,0.724515,0.317543,TRUE
FALSE,TRUE,0.014336,0.928346,FALSE
TRUE,TRUE,0.282664,0.420793,TRUE
TRUE,FALSE,0.039775,0.806435,FALSE
TRUE,TRUE,0.984783,0.005443,TRUE
FALSE,TRUE,0.794611,0.947601,FALSE
TRUE,TRUE,0.589705,0.259792,TRUE
TRUE,FALSE,0.019427,0.962029,FALSE
TRUE,TRUE,0.082727,0.731396,TRUE
TRUE,FALSE,0.029155,0.922116,FALSE
TRUE,TRUE,0.668453,0.726265,TRUE
TRUE,FALSE,0.012473,0.582802,FALSE
TRUE,TRUE,0.456668,0.571349,TRUE
TRUE,FALSE,0.365921,0.738142,FALSE
TRUE,FALSE,0.955984,0.396009,TRUE
FALSE,FALSE,0.539502,0.514693,FALSE
TRUE,TRUE,0.753337,0.814865,TRUE
FALSE,FALSE,0.96039,0.773862,FALSE
TRUE,TRUE,0.967767,0.260165,TRUE
TRUE,FALSE,0.042801,0.846692,FALSE
TRUE,FALSE,0.402104,0.251931,TRUE
FALSE,TRUE,0.084332,0.939935,FALSE
TRUE,FALSE,0.952338,0.053367,TRUE
FALSE,TRUE,0.532397,0.42163,FALSE
TRUE,TRUE,0.862798,0.796875,TRUE
TRUE,FALSE,0.382303,0.366929,FALSE
TRUE,FALSE,0.791096,0.770765,TRUE
FALSE,FALSE,0.11256,0.876656,FALSE
TRUE,TRUE,0.834482,0.966835,TRUE
FALSE,TRUE,0.115213,0.833713,FALSE
TRUE,FALSE,0.37363,0.023425,TRUE
FALSE,TRUE,0.35575,0.589645,FALSE
TRUE,TRUE,0.797672,0.984916,TRUE
FALSE,FALSE,0.786387,0.904777,FALSE
TRUE,TRUE,0.466431,0.620581,TRUE
FALSE,FALSE,0.580457,0.81712,FALSE
TRUE,TRUE,0.34646,0.970669,TRUE
TRUE,FALSE,0.156941,0.874404,FALSE
TRUE,TRUE,0.792531,0.965114,TRUE
FALSE,TRUE,0.282844,0.732649,FALSE
TRUE,TRUE,0.834709,0.841644,TRUE
TRUE,FALSE,0.732874,0.924891,FALSE
TRUE,TRUE,0.911289,0.84515,TRUE
FALSE,FALSE,0.907218,0.996372,FALSE
TRUE,TRUE,0.863801,0.674902,TRUE
TRUE,FALSE,0.44274,0.765921,FALSE
TRUE,FALSE,0.627943,0.292066,TRUE
FALSE,FALSE,0.745387,0.734133,FALSE
TRUE,TRUE,0.55301,0.526017,TRUE
TRUE,FALSE,0.158795,0.892363,FALSE
TRUE,TRUE,0.369813,0.957807,TRUE
FALSE,FALSE,0.25332,0.762954,FALSE
TRUE,TRUE,0.31828,0.790159,TRUE
TRUE,FALSE,0.742564,0.75831,FALSE
TRUE,TRUE,0.339497,0.064298,TRUE
TRUE,FALSE,0.663104,0.595775,FALSE
TRUE,TRUE,0.249501,0.94143,TRUE
FALSE,FALSE,0.593806,0.66697,FALSE
TRUE,TRUE,0.307705,0.557768,TRUE
FALSE,FALSE,0.115619,0.881755,FALSE
TRUE,TRUE,0.909885,0.417624,TRUE
TRUE,FALSE,0.645181,0.795102,FALSE
TRUE,TRUE,0.810844,0.987882,TRUE
FALSE,TRUE,0.644436,0.655322,FALSE
TRUE,TRUE,0.351791,0.466899,TRUE
FALSE,FALSE,0.113595,0.832771,FALSE
TRUE,FALSE,0.686532,0.139494,TRUE
TRUE,FALSE,0.928804,0.770824,FALSE
TRUE,FALSE,0.707177,0.599198,TRUE
FALSE,TRUE,0.530404,0.729794,FALSE
TRUE,FALSE,0.642476,0.365729,TRUE
TRUE,FALSE,0.154655,0.840874,FALSE
TRUE,TRUE,0.368953,0.081526,TRUE
FALSE,TRUE,0.393058,0.659211,FALSE
TRUE,TRUE,0.520574,0.288721,TRUE
FALSE,TRUE,0.430717,0.787977,FALSE
TRUE,FALSE,0.063712,0.562156,TRUE
TRUE,FALSE,0.905799,0.993428,FALSE
TRUE,TRUE,0.434407,0.253206,TRUE
FALSE,TRUE,0.603147,0.916775,FALSE
TRUE,TRUE,0.674101,0.769437,TRUE
TRUE,FALSE,0.030423,0.59349,FALSE
TRUE,TRUE,0.980683,0.143723,TRUE
FALSE,TRUE,0.432412,0.914637,FALSE
TRUE,FALSE,0.071871,0.298994,TRUE
FALSE,FALSE,0.941017,0.670662,FALSE
TRUE,FALSE,0.623231,0.186421,TRUE
FALSE,TRUE,0.152537,0.94324,FALSE
TRUE,FALSE,0.014491,0.3906,TRUE
TRUE,FALSE,0.253728,0.924717,FALSE
TRUE,TRUE,0.869613,0.905022,TRUE
FALSE,FALSE,0.292129,0.831035,FALSE
TRUE,TRUE,0.830336,0.857985,TRUE
FALSE,TRUE,0.040789,0.813713,FALSE
TRUE,TRUE,0.610568,0.263178,TRUE
FALSE,FALSE,0.991379,0.581442,FALSE
TRUE,TRUE,0.30687,0.996768,TRUE
FALSE,TRUE,0.938472,0.859943,FALSE
TRUE,FALSE,0.201713,0.118153,TRUE
FALSE,FALSE,0.603558,0.4928,FALSE
TRUE,TRUE,0.71696,0.81506,TRUE
FALSE,TRUE,0.893338,0.901447,FALSE
TRUE,TRUE,0.937537,0.194192,TRUE
FALSE,FALSE,0.024086,0.928959,FALSE
TRUE,TRUE,0.483623,0.352867,TRUE
FALSE,TRUE,0.746611,0.734111,FALSE
TRUE,TRUE,0.624321,0.261621,TRUE
FALSE,TRUE,0.843753,0.884778,FALSE
TRUE,FALSE,0.974179,0.073347,TRUE
FALSE,FALSE,0.729818,0.869453,FALSE
TRUE,FALSE,0.351276,0.10443,TRUE
FALSE,FALSE,0.277689,0.978857,FALSE
TRUE,TRUE,0.674907,0.198456,TRUE
FALSE,FALSE,0.992234,0.847712,FALSE
TRUE,TRUE,0.446475,0.224335,TRUE
TRUE,FALSE,0.894957,0.851987,FALSE
TRUE,TRUE,0.109063,0.814503,TRUE
TRUE,FALSE,0.035303,0.841369,FALSE
TRUE,TRUE,0.165242,0.057597,TRUE
FALSE,FALSE,0.929845,0.844164,FALSE
TRUE,TRUE,0.443455,0.445084,TRUE
FALSE,TRUE,0.190991,0.88254,FALSE
TRUE,TRUE,0.506567,0.074512,TRUE
FALSE,FALSE,0.110506,0.81403,FALSE
TRUE,FALSE,0.45675,0.163987,TRUE
FALSE,TRUE,0.32703,0.529359,FALSE
TRUE,FALSE,0.222342,0.12365,TRUE
FALSE,TRUE,0.50941,0.350055,FALSE
TRUE,FALSE,0.85357,0.290599,TRUE
FALSE,FALSE,0.785436,0.875365,FALSE
TRUE,TRUE,0.750903,0.966711,TRUE
FALSE,TRUE,0.686552,0.854225,FALSE
TRUE,TRUE,0.305787,0.424193,TRUE
FALSE,TRUE,0.142261,0.84105,FALSE
TRUE,TRUE,0.267152,0.532872,TRUE
TRUE,FALSE,0.929066,0.757161,FALSE
TRUE,TRUE,0.836836,0.821686,TRUE
FALSE,TRUE,0.61977,0.788163,FALSE
TRUE,FALSE,0.019284,0.399635,TRUE
TRUE,FALSE,0.396512,0.455626,FALSE
TRUE,FALSE,0.030788,0.332666,TRUE
FALSE,FALSE,0.387975,0.635011,FALSE
TRUE,FALSE,0.82438,0.239825,TRUE
FALSE,TRUE,0.108404,0.940319,FALSE
TRUE,TRUE,0.71524,0.368684,TRUE
FALSE,FALSE,0.207342,0.805318,FALSE
TRUE,TRUE,0.684497,0.649125,TRUE
FALSE,FALSE,0.920343,0.897627,FALSE
TRUE,TRUE,0.313426,0.250515,TRUE
FALSE,TRUE,0.581013,0.941615,FALSE
TRUE,TRUE,0.52783,0.948569,TRUE
FALSE,FALSE,0.473311,0.839894,FALSE
TRUE,TRUE,0.619859,0.17372,TRUE
TRUE,FALSE,0.24967,0.909791,FALSE
TRUE,TRUE,0.251758,0.96967,TRUE
FALSE,TRUE,0.421568,0.91111,FALSE
TRUE,TRUE,0.68292,0.900161,TRUE
FALSE,FALSE,0.974563,0.773223,FALSE
TRUE,TRUE,0.350283,0.562808,TRUE
FALSE,TRUE,0.731094,0.90817,FALSE
TRUE,TRUE,0.183296,0.458416,TRUE
FALSE,FALSE,0.394599,0.707391,FALSE
TRUE,TRUE,0.672739,0.256335,TRUE
FALSE,TRUE,0.529834,0.737491,FALSE
TRUE,TRUE,0.248689,0.93219,TRUE
TRUE,FALSE,0.571697,0.364921,FALSE
TRUE,FALSE,0.365559,0.176874,TRUE
FALSE,FALSE,0.740724,0.874808,FALSE
TRUE,FALSE,0.041801,0.024989,TRUE
TRUE,FALSE,0.177161,0.801139,FALSE
TRUE,TRUE,0.106623,0.148509,TRUE
FALSE,FALSE,0.518967,0.865102,FALSE
TRUE,TRUE,0.157595,0.996812,TRUE
TRUE,FALSE,0.300037,0.819898,FALSE
TRUE,TRUE,0.476718,0.04528,TRUE
TRUE,FALSE,0.371887,0.932789,FALSE
TRUE,TRUE,0.505699,0.083938,TRUE
TRUE,FALSE,0.902586,0.742704,FALSE
TRUE,FALSE,0.299926,0.367362,TRUE
TRUE,FALSE,0.982685,0.607849,FALSE
TRUE,TRUE,0.240262,0.8724,TRUE
FALSE,TRUE,0.094262,0.870493,FALSE
TRUE,TRUE,0.841307,0.875375,TRUE
FALSE,FALSE,0.372251,0.918618,FALSE
TRUE,FALSE,0.909674,0.202891,TRUE
FALSE,FALSE,0.019364,0.89286,FALSE
TRUE,TRUE,0.424727,0.144271,TRUE
FALSE,FALSE,0.220483,0.924774,FALSE
TRUE,TRUE,0.036115,0.266549,TRUE
FALSE,FALSE,0.244837,0.98415,FALSE
TRUE,FALSE,0.699916,0.003957,TRUE
TRUE,FALSE,0.810309,0.945524,FALSE
TRUE,TRUE,0.86425,0.853107,TRUE
FALSE,FALSE,0.836191,0.862987,FALSE
TRUE,TRUE,0.001397,0.641159,TRUE
FALSE,TRUE,0.167767,0.811547,FALSE
TRUE,TRUE,0.384686,0.726849,TRUE
FALSE,TRUE,0.016297,0.811838,FALSE
TRUE,TRUE,0.028551,0.895512,TRUE
FALSE,TRUE,0.734908,0.826362,FALSE
TRUE,FALSE,0.271379,0.024237,TRUE
TRUE,FALSE,0.369907,0.886135,FALSE
TRUE,TRUE,0.830055,0.826394,TRUE
FALSE,FALSE,0.5223,0.59001,FALSE
TRUE,TRUE,0.380582,0.969445,TRUE
FALSE,FALSE,0.039791,0.769396,FALSE
TRUE,TRUE,0.486313,0.129175,TRUE
FALSE,TRUE,0.111458,0.904473,FALSE
TRUE,TRUE,0.846073,0.450742,TRUE
FALSE,TRUE,0.600393,0.594473,FALSE
TRUE,TRUE,0.466162,0.132942,TRUE
FALSE,TRUE,0.622107,0.617431,FALSE
TRUE,TRUE,0.262581,0.116693,TRUE
FALSE,TRUE,0.366938,0.877313,FALSE
TRUE,TRUE,0.080435,0.398546,TRUE
TRUE,FALSE,0.862204,0.817444,FALSE
TRUE,FALSE,0.782641,0.257274,TRUE
FALSE,TRUE,0.400552,0.452766,FALSE
TRUE,TRUE,0.817359,0.457592,TRUE
FALSE,FALSE,0.459197,0.247251,FALSE
TRUE,TRUE,0.917335,0.05882,TRUE
TRUE,FALSE,0.358892,0.475852,FALSE
TRUE,FALSE,0.679655,0.039486,TRUE
FALSE,TRUE,0.36185,0.913023,FALSE
TRUE,TRUE,0.683508,0.348686,TRUE
TRUE,FALSE,0.262896,0.953281,FALSE
TRUE,TRUE,0.141242,0.494675,TRUE
FALSE,FALSE,0.391623,0.710431,FALSE
TRUE,TRUE,0.278133,0.722161,TRUE
FALSE,FALSE,0.214961,0.83997,FALSE
TRUE,TRUE,0.870591,0.215549,TRUE
FALSE,FALSE,0.362869,0.5034,FALSE
TRUE,TRUE,0.183395,0.39984,TRUE
TRUE,FALSE,0.396963,0.405138,FALSE
TRUE,FALSE,0.050989,0.035056,TRUE
FALSE,FALSE,0.282267,0.857596,FALSE
TRUE,TRUE,0.922263,0.387368,TRUE
FALSE,TRUE,0.495083,0.883645,FALSE
TRUE,TRUE,0.660136,0.887641,TRUE
TRUE,FALSE,0.42471,0.513146,FALSE
TRUE,TRUE,0.816916,0.940069,TRUE
FALSE,TRUE,0.425775,0.286043,FALSE
TRUE,TRUE,0.046744,0.900415,TRUE
FALSE,FALSE,0.793514,0.859778,FALSE
TRUE,TRUE,0.245464,0.166579,TRUE
FALSE,TRUE,0.95646,0.628873,FALSE
TRUE,FALSE,0.56523,0.156565,TRUE
FALSE,FALSE,0.565634,0.375263,FALSE
TRUE,FALSE,0.475155,0.120521,TRUE
FALSE,FALSE,0.991491,0.928748,FALSE
TRUE,TRUE,0.963593,0.120494,TRUE
FALSE,TRUE,0.483685,0.614855,FALSE
TRUE,FALSE,0.978938,0.530739,TRUE
FALSE,TRUE,0.08758,0.824169,FALSE
TRUE,TRUE,0.265896,0.402004,TRUE
FALSE,FALSE,0.612339,0.584629,FALSE
TRUE,TRUE,0.030277,0.136041,TRUE
FALSE,TRUE,0.328228,0.877363,FALSE
TRUE,FALSE,0.580393,0.201856,TRUE
TRUE,FALSE,0.219099,0.965589,FALSE
TRUE,FALSE,0.691267,0.048459,TRUE
FALSE,FALSE,0.325221,0.627904,FALSE
TRUE,TRUE,0.727393,0.132953,TRUE
FALSE,TRUE,0.300438,0.700682,FALSE
TRUE,TRUE,0.157827,0.902003,TRUE
TRUE,FALSE,0.601776,0.64684,FALSE
TRUE,TRUE,0.844042,0.847114,TRUE
FALSE,FALSE,0.149938,0.812355,FALSE
TRUE,TRUE,0.983458,0.398844,TRUE
FALSE,FALSE,0.338564,0.486617,FALSE
TRUE,FALSE,0.583321,0.217857,TRUE
FALSE,TRUE,0.055662,0.986562,FALSE
TRUE,TRUE,0.750145,0.543891,TRUE
TRUE,FALSE,0.289477,0.897672,FALSE
TRUE,FALSE,0.774672,0.61646,TRUE
TRUE,FALSE,0.303455,0.70475,FALSE
TRUE,TRUE,0.339179,0.920996,TRUE
FALSE,FALSE,0.041571,0.666033,FALSE
TRUE,TRUE,0.277326,0.500714,TRUE
FALSE,FALSE,0.784304,0.956324,FALSE
TRUE,TRUE,0.511745,0.243591,TRUE
FALSE,FALSE,0.333126,0.593714,FALSE
TRUE,FALSE,0.670075,0.419545,TRUE
FALSE,TRUE,0.206378,0.905747,FALSE
TRUE,TRUE,0.795939,0.922875,TRUE
TRUE,FALSE,0.461346,0.64192,FALSE
TRUE,TRUE,0.439835,0.009702,TRUE
FALSE,FALSE,0.812725,0.855318,FALSE
TRUE,FALSE,0.594109,0.305426,TRUE
FALSE,TRUE,0.265922,0.837429,FALSE
TRUE,TRUE,0.29752,0.610585,TRUE
FALSE,TRUE,0.878202,0.984919,FALSE
TRUE,TRUE,0.935763,0.896548,TRUE
FALSE,TRUE,0.863604,0.890571,FALSE
TRUE,TRUE,0.612682,0.091866,TRUE
TRUE,FALSE,0.699613,0.941908,FALSE
TRUE,TRUE,0.806881,0.370525,TRUE
FALSE,FALSE,0.094052,0.814875,FALSE
TRUE,TRUE,0.576079,0.775349,TRUE
FALSE,FALSE,0.964954,0.9828,FALSE
TRUE,TRUE,0.665402,0.527455,TRUE
FALSE,TRUE,0.040449,0.933906,FALSE
TRUE,FALSE,0.117997,0.313709,TRUE
TRUE,FALSE,0.148356,0.960473,FALSE
TRUE,TRUE,0.549868,0.207309,TRUE
FALSE,FALSE,0.45883,0.29509,FALSE
TRUE,TRUE,0.717793,0.701399,TRUE
FALSE,FALSE,0.746505,0.846105,FALSE
TRUE,TRUE,0.221784,0.933656,TRUE
TRUE,FALSE,0.852094,0.860498,FALSE
TRUE,TRUE,0.478105,0.694467,TRUE
FALSE,FALSE,0.92413,0.706912,FALSE
TRUE,FALSE,0.495881,0.045262,TRUE
TRUE,FALSE,0.425326,0.917118,FALSE
TRUE,TRUE,0.265388,0.68743,TRUE
FALSE,TRUE,0.3009,0.835684,FALSE
TRUE,FALSE,0.084556,0.370613,TRUE
TRUE,FALSE,0.100808,0.811789,FALSE
TRUE,FALSE,0.037166,0.318601,TRUE
TRUE,FALSE,0.256887,0.927129,FALSE
TRUE,TRUE,0.421365,0.168326,TRUE
FALSE,FALSE,0.770547,0.837662,FALSE
TRUE,TRUE,0.381718,0.733198,TRUE
FALSE,TRUE,0.593814,0.731497,FALSE
TRUE,TRUE,0.698527,0.493184,TRUE
FALSE,FALSE,0.693338,0.838831,FALSE
TRUE,FALSE,0.440257,0.044841,TRUE
TRUE,FALSE,0.328668,0.937271,FALSE
TRUE,TRUE,0.026879,0.559804,TRUE
FALSE,FALSE,0.492833,0.918182,FALSE
TRUE,TRUE,0.288837,0.485822,TRUE
TRUE,FALSE,0.102653,0.8977,FALSE
TRUE,TRUE,0.542769,0.385085,TRUE
FALSE,TRUE,0.585938,0.95421,FALSE
TRUE,TRUE,0.905295,0.310741,TRUE
FALSE,FALSE,0.258867,0.995394,FALSE
TRUE,TRUE,0.546044,0.006168,TRUE
FALSE,FALSE,0.141837,0.858128,FALSE
TRUE,FALSE,0.370758,0.111,TRUE
FALSE,TRUE,0.696433,0.893802,FALSE
TRUE,FALSE,0.467864,0.029846,TRUE
FALSE,FALSE,0.53225,0.718787,FALSE
TRUE,TRUE,0.875409,0.558163,TRUE
TRUE,FALSE,0.107936,0.987402,FALSE
TRUE,TRUE,0.645526,0.800143,TRUE
