@relation whatever-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute l1.c numeric
@attribute l1.d numeric
@attribute l1.e numeric
@attribute l1.f numeric
@attribute l1.g numeric
@attribute c {0,1}

@data
0.092771,0.590747,0,0,0.414912,1
0.080911,0.571407,0,0,0.414912,1
0.07875,0.555638,0,0,0.414912,1
0.11829,0.545522,0,0,0.414912,1
0.11823,0.528265,0,0,0.414912,1
0.078209,0.520083,0,0,0.414912,1
0.075417,0.507141,0,0,0.414912,1
0.075417,0.502231,0,0,0.414912,1
0.092771,0.516513,0,0,0.414912,1
0.11823,0.537191,0,0,0.414912,1
0.11829,0.60235,0,0,0.414912,1
0.124865,0.708718,0,0,0.414912,1
0.11829,0.802589,0,0,0.414912,1
0.11823,0.804969,0,0,0.414912,1
0.11823,0.788902,0,0,0.414912,1
0.080911,0.748289,0,0,0.414912,1
0.075417,0.717197,0,0,0.414912,0
0.11823,0.694734,0,0,0.414912,1
0.078209,0.668849,0,0,0.414912,0
0.075417,0.621988,0,0,0.414912,0
0.092771,0.564564,0,0,0.414912,1
0.106131,0.597292,0,0,0.414912,1
0.080911,0.58792,0,0,0.414912,0
0.106131,0.58316,0,0,0.414912,1
0.092771,0.575722,0,0,0.414912,1
0.106131,0.565159,0,0,0.414912,1
0.092771,0.545373,0,0,0.414912,1
0.088357,0.520976,0,0,0.414912,1
0.042572,0.458494,0,0,0.414912,0
0.042422,0.399435,0,0,0.414912,0
0.077609,0.352127,0,0,0.414912,0
0.074877,0.305564,0,0,0.414912,0
0.042272,0.267629,0,0,0.414912,0
0.074817,0.247843,0,0,0.414912,0
0.075958,0.240405,0,0,0.414912,0
0.074817,0.269711,0,0,0.414912,0
0.080911,0.314787,0,0,0.414912,0
0.095052,0.413716,0,0,0.414912,1
0.116729,0.511157,0,0,0.414912,1
0.075417,0.538976,0,0,0.414912,0
0.10475,0.622583,0,0,0.414912,1
0.075417,0.674055,0,0,0.414912,0
0.075417,0.689676,0,0,0.414912,0
0.116729,0.723445,0,0,0.414912,1
0.116729,0.724784,0,0,0.414912,1
0.10475,0.684469,0,0,0.414912,1
0.075417,0.647873,0,0,0.414912,0
0.10475,0.617376,0,0,0.414912,1
0.075417,0.589408,0,0,0.414912,0
0.075417,0.564713,0,0,0.414912,0
0.075417,0.555043,0,0,0.414912,0
0.078209,0.542101,0,0,0.414912,0
0.075417,0.524249,0,0,0.414912,0
0.075417,0.503868,0,0,0.414912,0
0.075417,0.502975,0,0,0.414912,0
0.075417,0.491669,0,0,0.414912,0
0.075417,0.497322,0,0,0.414912,0
0.078209,0.52648,0,0,0.414912,0
0.116729,0.585838,0,0,0.414912,1
0.116729,0.687742,0,0,0.414912,1
0.116729,0.765843,0,0,0.414912,1
0.10475,0.769563,0,0,0.414912,1
0.075417,0.749182,0,0,0.414912,0
0.075417,0.714668,0,0,0.414912,0
0.075417,0.689676,0,0,0.414912,0
0.116729,0.676584,0,0,0.414912,1
0.10475,0.648468,0,0,0.414912,1
0.10475,0.598483,0,0,0.414912,1
0.116729,0.548051,0,0,0.414912,1
0.10475,0.58197,0,0,0.414912,1
0.095052,0.592681,0,0,0.414912,1
0.095052,0.593871,0,0,0.414912,1
0.095052,0.574829,0,0,0.414912,1
0.095052,0.564267,0,0,0.414912,1
0.10475,0.535704,0,0,0.414912,1
0.090939,0.507141,0,0,0.414912,1
0.078209,0.443023,0,0,0.414912,0
0.078209,0.387831,0,0,0.414912,0
0.077609,0.335168,0,0,0.414912,0
0.074817,0.291729,0,0,0.414912,0
0.074817,0.252306,0,0,0.414912,0
0.074817,0.227313,0,0,0.414912,0
0.074817,0.225082,0,0,0.414912,0
0.075958,0.24695,0,0,0.414912,0
0.07839,0.293514,0,0,0.414912,0
0.090939,0.387385,0,0,0.414912,1
0.106131,0.486611,0,0,0.414912,1
0.074517,0.506546,0,0,0.414912,0
0.090369,0.594466,0,0,0.414912,1
0.090369,0.65427,0,0,0.414912,1
0.074517,0.670336,0,0,0.414912,0
0.117329,0.714222,0,0,0.414912,1
0.125796,0.721511,0,0,0.414912,1
0.117329,0.691907,0,0,0.414912,1
0.10475,0.655757,0,0,0.414912,1
0.117329,0.634186,0,0,0.414912,1
0.117329,0.6144,0,0,0.414912,1
0.125796,0.597292,0,0,0.414912,1
0.117329,0.583457,0,0,0.414912,1
0.117329,0.566796,0,0,0.414912,1
0.10475,0.547456,0,0,0.414912,1
0.117329,0.529902,0,0,0.414912,1
0.10475,0.511455,0,0,0.414912,1
0.090369,0.507885,0,0,0.414912,0
0.125796,0.527522,0,0,0.414912,1
0.129398,0.552068,0,0,0.414912,1
0.134682,0.612764,0,0,0.414912,1
0.134772,0.686849,0,0,0.414912,1
0.117329,0.733413,0,0,0.414912,1
0.090369,0.721214,0,0,0.414912,0
0.074517,0.696816,0,0,0.414912,0
0.074517,0.652782,0,0,0.414912,0
0.041732,0.62407,0,0,0.414912,0
0.041762,0.598185,0,0,0.414912,0
0.041732,0.569771,0,0,0.414912,0
0.041732,0.527075,0,0,0.414912,0
0.041732,0.479917,0,0,0.414912,0
0.041762,0.521868,0,0,0.414912,0
0.041762,0.532431,0,0,0.414912,0
0.080911,0.550431,0,0,0.414912,0
0.041762,0.540018,0,0,0.414912,0
0.041762,0.527968,0,0,0.414912,0
0.080911,0.503273,0,0,0.414912,0
0.041642,0.467718,0,0,0.414912,0
0.041582,0.394377,0,0,0.414912,0
0.041582,0.332788,0,0,0.414912,0
0.041582,0.282059,0,0,0.414912,0
0.041582,0.234157,0,0,0.414912,0
0.041582,0.196221,0,0,0.414912,0
0.041582,0.164683,0,0,0.414912,0
0.041341,0.151889,0,0,0.414912,0
0.041582,0.154865,0,0,0.414912,0
0.041582,0.167361,0,0,0.414912,0
0.041882,0.194287,0,0,0.414912,0
0.041582,0.228206,0,0,0.414912,0
0.041882,0.271497,0,0,0.414912,0
0.041642,0.351086,0,0,0.414912,0
0.041642,0.430527,0,0,0.414912,0
0.041882,0.499107,0,0,0.414912,0
0.041912,0.548944,0,0,0.414912,0
0.041882,0.561291,0,0,0.414912,0
0.041762,0.540762,0,0,0.414912,0
0.041762,0.513686,0,0,0.414912,0
0.041642,0.496578,0,0,0.414912,0
0.041882,0.476198,0,0,0.414912,0
0.041732,0.460726,0,0,0.414912,0
0.041642,0.429337,0,0,0.414912,0
0.041582,0.399732,0,0,0.414912,0
0.041582,0.380244,0,0,0.414912,0
0.041582,0.358227,0,0,0.414912,0
0.041582,0.349301,0,0,0.414912,0
0.041582,0.345433,0,0,0.414912,0
0.041582,0.354359,0,0,0.414912,0
0.041582,0.374145,0,0,0.414912,0
0.041882,0.441089,0,0,0.414912,0
0.041942,0.526629,0,0,0.414912,0
0.041912,0.609789,0,0,0.414912,0
0.041912,0.62645,0,0,0.414912,0
0.041882,0.602946,0,0,0.414912,0
0.041882,0.558465,0,0,0.414912,0
0.041642,0.524398,0,0,0.414912,0
0.041642,0.504612,0,0,0.414912,0
0.041642,0.486314,0,0,0.414912,0
0.041582,0.457899,0,0,0.414912,0
0.041582,0.427551,0,0,0.414912,0
0.041882,0.452544,0,0,0.414912,0
0.041642,0.449866,0,0,0.414912,0
0.041642,0.455222,0,0,0.414912,0
0.041642,0.423088,0,0,0.414912,0
0.041582,0.396906,0,0,0.414912,0
0.041582,0.345879,0,0,0.414912,0
0.041582,0.321482,0,0,0.414912,0
0.041582,0.26748,0,0,0.414912,0
0.041582,0.218387,0,0,0.414912,0
0.041341,0.181494,0,0,0.414912,0
0.041191,0.151145,0,0,0.414912,0
0.041281,0.126004,0,0,0.414912,0
0.041191,0.110979,0,0,0.414912,0
0.041191,0.105921,0,0,0.414912,0
0.041191,0.11083,0,0,0.414912,0
0.041191,0.123475,0,0,0.414912,0
0.041582,0.145939,0,0,0.414912,0
0.041582,0.171973,0,0,0.414912,0
0.075898,0.198304,0,0,0.414912,1
0.078209,0.270604,0,0,0.414912,1
0.078209,0.343796,0,0,0.414912,1
0.041642,0.405683,0,0,0.414912,0
0.041882,0.465486,0,0,0.414912,0
0.041882,0.484826,0,0,0.414912,0
0.041642,0.475305,0,0,0.414912,0
0.041642,0.454032,0,0,0.414912,0
0.041642,0.42889,0,0,0.414912,0
0.041582,0.40241,0,0,0.414912,0
0.041582,0.377566,0,0,0.414912,0
0.041582,0.353317,0,0,0.414912,0
0.041582,0.32773,0,0,0.414912,0
0.041582,0.306754,0,0,0.414912,0
0.041582,0.283249,0,0,0.414912,0
0.041582,0.283249,0,0,0.414912,0
0.041582,0.288753,0,0,0.414912,0
0.041582,0.304671,0,0,0.414912,0
0.041582,0.335466,0,0,0.414912,0
0.041882,0.4036,0,0,0.414912,0
0.041942,0.510562,0,0,0.414912,0
0.10565,0.605028,0,0,0.414912,1
0.041912,0.641476,0,0,0.414912,0
0.041882,0.627194,0,0,0.414912,0
0.041882,0.610681,0,0,0.414912,0
0.041882,0.588069,0,0,0.414912,0
0.041882,0.566349,0,0,0.414912,0
0.041882,0.545373,0,0,0.414912,0
0.041642,0.501041,0,0,0.414912,0
0.041642,0.44823,0,0,0.414912,0
0.041882,0.471437,0,0,0.414912,0
0.041642,0.44942,0,0,0.414912,0
0.041642,0.445552,0,0,0.414912,0
0.041582,0.409402,0,0,0.414912,0
0.041582,0.390211,0,0,0.414912,0
0.041582,0.346921,0,0,0.414912,0
0.041582,0.325945,0,0,0.414912,0
0.041492,0.288605,0,0,0.414912,0
0.041492,0.255727,0,0,0.414912,0
0.041341,0.227313,0,0,0.414912,0
0.041341,0.19994,0,0,0.414912,0
0.041341,0.175097,0,0,0.414912,0
0.041582,0.168105,0,0,0.414912,0
0.041732,0.179262,0,0,0.414912,0
0.041732,0.20961,0,0,0.414912,0
0.041732,0.260042,0,0,0.414912,0
0.041882,0.36626,0,0,0.414912,0
0.041732,0.467718,0,0,0.414912,0
0.041732,0.489735,0,0,0.414912,0
0.075117,0.582862,0,0,0.414912,1
0.090579,0.63612,0,0,0.414912,1
0.041882,0.65784,0,0,0.414912,0
0.041882,0.69756,0,0,0.414912,0
0.041882,0.71199,0,0,0.414912,0
0.075117,0.693841,0,0,0.414912,1
0.041882,0.665427,0,0,0.414912,0
0.041882,0.643261,0,0,0.414912,0
0.10565,0.629128,0,0,0.414912,1
0.090579,0.613508,0,0,0.414912,1
0.10565,0.600565,0,0,0.414912,1
0.090579,0.589557,0,0,0.414912,1
0.120151,0.582862,0,0,0.414912,1
0.10565,0.561738,0,0,0.414912,1
0.120151,0.554002,0,0,0.414912,1
0.120151,0.546712,0,0,0.414912,1
0.125796,0.567837,0,0,0.414912,1
0.129398,0.601904,0,0,0.414912,1
0.148913,0.66632,0,0,0.414912,1
0.134682,0.754686,0,0,0.414912,1
0.132521,0.839036,0,0,0.414912,1
0.120151,0.836209,0,0,0.414912,1
0.090579,0.808837,0,0,0.414912,1
0.090579,0.767926,0,0,0.414912,1
0.075117,0.738619,0,0,0.414912,1
0.120151,0.707081,0,0,0.414912,1
0.075117,0.67956,0,0,0.414912,1
0.090579,0.633442,0,0,0.414912,1
0.041882,0.572151,0,0,0.414912,0
0.120151,0.610235,0,0,0.414912,1
0.099616,0.608599,0,0,0.414912,1
0.120151,0.592681,0,0,0.414912,1
0.099616,0.570812,0,0,0.414912,1
0.091089,0.562333,0,0,0.414912,1
0.099616,0.536447,0,0,0.414912,1
0.080911,0.506843,0,0,0.414912,1
0.041732,0.445552,0,0,0.414912,0
0.077609,0.387385,0,0,0.414912,0
0.075958,0.335912,0,0,0.414912,0
0.075958,0.292026,0,0,0.414912,0
0.074817,0.256174,0,0,0.414912,0
0.075958,0.239958,0,0,0.414912,0
0.075958,0.23252,0,0,0.414912,0
0.077909,0.258852,0,0,0.414912,0
0.07869,0.309283,0,0,0.414912,0
0.090369,0.407617,0,0,0.414912,1
0.043833,0.508033,0,0,0.414912,0
0.070313,0.53853,0,0,0.414912,0
0.090369,0.626599,0,0,0.414912,1
0.074967,0.681642,0,0,0.414912,0
0.073616,0.703213,0,0,0.414912,0
0.090369,0.729842,0,0,0.414912,1
0.073616,0.727165,0,0,0.414912,0
0.073616,0.685808,0,0,0.414912,0
0.044404,0.656501,0,0,0.414912,0
0.044134,0.632699,0,0,0.414912,0
0.07914,0.60726,0,0,0.414912,0
0.073616,0.58792,0,0,0.414912,0
0.070313,0.570961,0,0,0.414912,0
0.082743,0.557423,0,0,0.414912,0
0.074967,0.539423,0,0,0.414912,0
0.090369,0.523802,0,0,0.414912,1
0.074967,0.51443,0,0,0.414912,0
0.090369,0.511009,0,0,0.414912,1
0.090369,0.529307,0,0,0.414912,1
0.090369,0.549688,0,0,0.414912,1
0.149544,0.614103,0,0,0.414912,1
0.134682,0.727611,0,0,0.414912,1
0.179236,0.82892,0,0,0.414912,1
0.090369,0.840672,0,0,0.414912,1
0.090369,0.818953,0,0,0.414912,1
0.074487,0.776406,0,0,0.414912,0
0.074967,0.749182,0,0,0.414912,0
0.134682,0.726867,0,0,0.414912,1
0.134682,0.694882,0,0,0.414912,1
0.090369,0.636269,0,0,0.414912,1
0.074967,0.577358,0,0,0.414912,0
0.134682,0.599078,0,0,0.414912,1
0.125796,0.582862,0,0,0.414912,1
0.125796,0.581821,0,0,0.414912,1
0.125796,0.57111,0,0,0.414912,1
0.125796,0.563225,0,0,0.414912,1
0.125796,0.54582,0,0,0.414912,1
0.091089,0.52172,0,0,0.414912,1
0.090369,0.452098,0,0,0.414912,1
0.084064,0.400327,0,0,0.414912,0
0.080911,0.348855,0,0,0.414912,0
0.078209,0.307349,0,0,0.414912,0
0.077909,0.270158,0,0,0.414912,0
0.075958,0.246504,0,0,0.414912,0
0.078209,0.235793,0,0,0.414912,0
0.07869,0.257661,0,0,0.414912,0
0.080911,0.310027,0,0,0.414912,0
0.090219,0.407468,0,0,0.414912,0
0.125796,0.50357,0,0,0.414912,1
0.067251,0.526183,0,0,0.414912,0
0.090219,0.6205,0,0,0.414912,0
0.125796,0.678965,0,0,0.414912,1
0.090219,0.695329,0,0,0.414912,0
0.134682,0.727462,0,0,0.414912,1
0.090219,0.722553,0,0,0.414912,0
0.090219,0.697858,0,0,0.414912,0
0.125796,0.6687,0,0,0.414912,1
0.125796,0.644154,0,0,0.414912,1
0.090219,0.62407,0,0,0.414912,0
0.090219,0.613359,0,0,0.414912,0
0.125796,0.595954,0,0,0.414912,1
0.090219,0.590152,0,0,0.414912,0
0.090219,0.582267,0,0,0.414912,0
0.125796,0.559804,0,0,0.414912,1
0.090219,0.558614,0,0,0.414912,0
0.125796,0.568581,0,0,0.414912,1
0.125796,0.585689,0,0,0.414912,1
0.134682,0.612318,0,0,0.414912,1
0.179236,0.677626,0,0,0.414912,1
0.179236,0.77105,0,0,0.414912,1
0.179236,0.842755,0,0,0.414912,1
0.179236,0.84335,0,0,0.414912,1
0.090219,0.817316,0,0,0.414912,0
0.125796,0.778935,0,0,0.414912,1
0.090219,0.747843,0,0,0.414912,0
0.134682,0.717941,0,0,0.414912,1
0.125796,0.69161,0,0,0.414912,1
0.090219,0.631806,0,0,0.414912,0
0.068542,0.56873,0,0,0.414912,0
0.109613,0.59521,0,0,0.414912,0
0.090219,0.579887,0,0,0.414912,0
0.090939,0.582267,0,0,0.414912,0
0.090939,0.56992,0,0,0.414912,0
0.090219,0.564118,0,0,0.414912,0
0.090939,0.544183,0,0,0.414912,0
0.090219,0.519935,0,0,0.414912,0
0.090219,0.458048,0,0,0.414912,0
0.084064,0.402261,0,0,0.414912,0
0.07869,0.354508,0,0,0.414912,0
0.041341,0.305118,0,0,0.414912,0
0.074457,0.27105,0,0,0.414912,0
0.071694,0.242487,0,0,0.414912,0
0.071694,0.236537,0,0,0.414912,0
0.071694,0.254537,0,0,0.414912,0
0.077609,0.307647,0,0,0.414912,0
0.090159,0.406873,0,0,0.414912,0
0.090159,0.508182,0,0,0.414912,0
0.045304,0.539274,0,0,0.414912,0
0.090159,0.628236,0,0,0.414912,0
0.090159,0.679708,0,0,0.414912,0
0.045635,0.695775,0,0,0.414912,0
0.090159,0.731479,0,0,0.414912,0
0.090159,0.732223,0,0,0.414912,0
0.058514,0.707081,0,0,0.414912,0
0.090159,0.668849,0,0,0.414912,0
0.045304,0.636418,0,0,0.414912,0
0.045304,0.61202,0,0,0.414912,0
0.045304,0.594317,0,0,0.414912,0
0.045304,0.578102,0,0,0.414912,0
0.043833,0.570812,0,0,0.414912,0
0.043833,0.559655,0,0,0.414912,0
0.043833,0.553704,0,0,0.414912,0
0.045304,0.54463,0,0,0.414912,0
0.043833,0.550134,0,0,0.414912,0
0.045304,0.567539,0,0,0.414912,0
0.090159,0.586879,0,0,0.414912,1
0.097244,0.637905,0,0,0.414912,1
0.090159,0.719726,0,0,0.414912,1
0.045304,0.806308,0,0,0.414912,0
0.045635,0.81568,0,0,0.414912,0
0.045304,0.799316,0,0,0.414912,0
0.044134,0.763166,0,0,0.414912,0
0.043833,0.733413,0,0,0.414912,0
0.090159,0.728206,0,0,0.414912,1
0.045304,0.704552,0,0,0.414912,0
0.044134,0.649955,0,0,0.414912,0
0.042032,0.58911,0,0,0.414912,0
0.090159,0.619458,0,0,0.414912,1
0.090159,0.613359,0,0,0.414912,1
0.090159,0.609194,0,0,0.414912,1
0.090159,0.593276,0,0,0.414912,1
0.045304,0.58078,0,0,0.414912,0
0.071694,0.555043,0,0,0.414912,1
0.045304,0.522464,0,0,0.414912,0
0.045304,0.464891,0,0,0.414912,0
0.045304,0.403898,0,0,0.414912,0
0.045304,0.35778,0,0,0.414912,0
0.045304,0.309134,0,0,0.414912,0
0.045304,0.267629,0,0,0.414912,0
0.049868,0.245611,0,0,0.414912,0
0.044554,0.241744,0,0,0.414912,0
0.049868,0.263612,0,0,0.414912,0
0.044554,0.311366,0,0,0.414912,0
0.056263,0.41208,0,0,0.414912,0
0.081632,0.50848,0,0,0.414912,1
0.041582,0.539423,0,0,0.414912,0
0.049868,0.637013,0,0,0.414912,0
0.049868,0.69756,0,0,0.414912,0
0.045635,0.720173,0,0,0.414912,0
0.104179,0.75543,0,0,0.414912,1
0.090098,0.760042,0,0,0.414912,1
0.090098,0.730437,0,0,0.414912,1
0.090098,0.692949,0,0,0.414912,1
0.081632,0.658584,0,0,0.414912,1
0.081632,0.627194,0,0,0.414912,1
0.081632,0.6205,0,0,0.414912,1
0.049868,0.59997,0,0,0.414912,0
0.044554,0.582118,0,0,0.414912,0
0.044554,0.565605,0,0,0.414912,0
0.044554,0.551919,0,0,0.414912,0
0.041882,0.538976,0,0,0.414912,0
0.044554,0.533918,0,0,0.414912,0
0.049868,0.556084,0,0,0.414912,0
0.081632,0.588069,0,0,0.414912,1
0.090098,0.645939,0,0,0.414912,1
0.090098,0.73133,0,0,0.414912,1
0.090098,0.797084,0,0,0.414912,1
0.081632,0.799464,0,0,0.414912,1
0.049868,0.77596,0,0,0.414912,0
0.044554,0.743529,0,0,0.414912,0
0.044554,0.713478,0,0,0.414912,0
0.090098,0.693395,0,0,0.414912,1
0.044554,0.660666,0,0,0.414912,0
0.043833,0.615888,0,0,0.414912,0
0.041642,0.559655,0,0,0.414912,0
0.090098,0.594763,0,0,0.414912,1
0.081632,0.598036,0,0,0.414912,1
0.081632,0.598929,0,0,0.414912,1
0.044554,0.578697,0,0,0.414912,0
0.044554,0.569027,0,0,0.414912,0
0.044554,0.536894,0,0,0.414912,0
0.043833,0.511009,0,0,0.414912,0
0.043833,0.451205,0,0,0.414912,0
0.044554,0.389021,0,0,0.414912,0
0.044554,0.338143,0,0,0.414912,0
0.044554,0.299018,0,0,0.414912,0
0.044554,0.258554,0,0,0.414912,0
0.056233,0.231479,0,0,0.414912,0
0.061517,0.20604,0,0,0.414912,1
0.061517,0.208866,0,0,0.414912,1
0.061517,0.218239,0,0,0.414912,1
0.061577,0.253198,0,0,0.414912,1
0.061577,0.29396,0,0,0.414912,0
0.080431,0.347962,0,0,0.414912,1
0.082263,0.448378,0,0,0.414912,1
0.09247,0.543588,0,0,0.414912,1
0.092921,0.605475,0,0,0.414912,1
0.092921,0.654418,0,0,0.414912,1
0.092921,0.656799,0,0,0.414912,1
0.090008,0.628831,0,0,0.414912,1
0.082263,0.59759,0,0,0.414912,1
0.067611,0.568134,0,0,0.414912,1
0.082263,0.532728,0,0,0.414912,1
0.067611,0.511306,0,0,0.414912,1
0.061577,0.488248,0,0,0.414912,0
0.067611,0.470247,0,0,0.414912,1
0.067611,0.463255,0,0,0.414912,1
0.082052,0.464148,0,0,0.414912,1
0.082052,0.458494,0,0,0.414912,1
0.082263,0.465338,0,0,0.414912,1
0.082323,0.488991,0,0,0.414912,1
0.087036,0.541654,0,0,0.414912,1
0.103579,0.609194,0,0,0.414912,1
0.149664,0.676584,0,0,0.414912,1
0.151765,0.75305,0,0,0.414912,1
0.149664,0.766736,0,0,0.414912,1
0.10475,0.739363,0,0,0.414912,1
0.100667,0.699643,0,0,0.414912,1
0.09247,0.655906,0,0,0.414912,1
0.09247,0.622731,0,0,0.414912,1
0.082263,0.592234,0,0,0.414912,1
0.082263,0.548646,0,0,0.414912,1
0.067611,0.503422,0,0,0.414912,0
0.082263,0.523505,0,0,0.414912,1
0.067611,0.506248,0,0,0.414912,0
0.067611,0.505504,0,0,0.414912,0
0.041642,0.469801,0,0,0.414912,0
0.041642,0.441982,0,0,0.414912,0
0.061577,0.387682,0,0,0.414912,0
0.061517,0.360161,0,0,0.414912,0
0.041492,0.307051,0,0,0.414912,0
0.041431,0.262422,0,0,0.414912,0
0.061517,0.233413,0,0,0.414912,0
0.061517,0.202618,0,0,0.414912,0
0.041431,0.173758,0,0,0.414912,0
0.055632,0.152336,0,0,0.414912,0
0.041431,0.141625,0,0,0.414912,0
0.041431,0.148616,0,0,0.414912,0
0.059175,0.157542,0,0,0.414912,0
0.059175,0.185808,0,0,0.414912,0
0.059175,0.213181,0,0,0.414912,0
0.073976,0.246802,0,0,0.414912,0
0.082263,0.326391,0,0,0.414912,1
0.086496,0.414014,0,0,0.414912,1
0.087366,0.485421,0,0,0.414912,1
0.088838,0.543886,0,0,0.414912,1
0.090008,0.571407,0,0,0.414912,1
0.067581,0.568134,0,0,0.414912,0
0.067581,0.545076,0,0,0.414912,0
0.067581,0.528563,0,0,0.414912,0
0.082263,0.489438,0,0,0.414912,1
0.059175,0.472627,0,0,0.414912,0
0.059175,0.447932,0,0,0.414912,0
0.067581,0.424725,0,0,0.414912,0
0.067581,0.398393,0,0,0.414912,0
0.078209,0.379946,0,0,0.414912,1
0.078209,0.378012,0,0,0.414912,1
0.082052,0.382922,0,0,0.414912,1
0.082263,0.394972,0,0,0.414912,1
0.093281,0.43127,0,0,0.414912,1
0.10475,0.496727,0,0,0.414912,1
0.162514,0.597739,0,0,0.414912,1
0.179596,0.702618,0,0,0.414912,1
0.179596,0.734752,0,0,0.414912,1
0.179236,0.725231,0,0,0.414912,1
0.119761,0.697411,0,0,0.414912,1
0.10475,0.677626,0,0,0.414912,1
0.103579,0.654121,0,0,0.414912,1
0.09247,0.627046,0,0,0.414912,1
0.090008,0.570961,0,0,0.414912,1
0.088838,0.516513,0,0,0.414912,1
0.088838,0.52291,0,0,0.414912,1
0.087366,0.486314,0,0,0.414912,1
0.087366,0.470544,0,0,0.414912,1
0.067581,0.442428,0,0,0.414912,0
0.059175,0.422047,0,0,0.414912,0
0.055632,0.386195,0,0,0.414912,0
0.041492,0.367896,0,0,0.414912,0
0.041492,0.325498,0,0,0.414912,0
0.041492,0.293663,0,0,0.414912,0
0.055632,0.271497,0,0,0.414912,0
0.058544,0.237429,0,0,0.414912,0
0.059175,0.21199,0,0,0.414912,0
0.057794,0.206189,0,0,0.414912,0
0.057794,0.209759,0,0,0.414912,0
0.074457,0.241148,0,0,0.414912,0
0.07869,0.293068,0,0,0.414912,0
0.082082,0.416989,0,0,0.414912,0
0.103339,0.538679,0,0,0.414912,1
0.043203,0.589854,0,0,0.414912,0
0.081632,0.686849,0,0,0.414912,0
0.043203,0.716305,0,0,0.414912,0
0.043203,0.714073,0,0,0.414912,0
0.045635,0.741892,0,0,0.414912,0
0.045635,0.755132,0,0,0.414912,0
0.043203,0.735793,0,0,0.414912,0
0.041642,0.68432,0,0,0.414912,0
0.042272,0.668551,0,0,0.414912,0
0.043203,0.652633,0,0,0.414912,0
0.043203,0.642666,0,0,0.414912,0
0.042783,0.634186,0,0,0.414912,0
0.041642,0.632104,0,0,0.414912,0
0.081632,0.627046,0,0,0.414912,1
0.081632,0.606367,0,0,0.414912,1
0.081632,0.589705,0,0,0.414912,1
0.097184,0.579738,0,0,0.414912,1
0.103339,0.589259,0,0,0.414912,1
0.103339,0.614103,0,0,0.414912,1
0.103339,0.673163,0,0,0.414912,1
0.103339,0.777596,0,0,0.414912,1
0.103339,0.884707,0,0,0.414912,1
0.103339,0.898096,0,0,0.414912,1
0.103339,0.876079,0,0,0.414912,1
0.103339,0.842755,0,0,0.414912,1
0.081632,0.810919,0,0,0.414912,1
0.103339,0.788605,0,0,0.414912,1
0.081632,0.753347,0,0,0.414912,1
0.041642,0.691461,0,0,0.414912,0
0.043203,0.63136,0,0,0.414912,0
0.081632,0.656799,0,0,0.414912,1
0.097184,0.645939,0,0,0.414912,1
0.097184,0.620649,0,0,0.414912,1
0.081632,0.600417,0,0,0.414912,1
0.081632,0.589705,0,0,0.414912,1
0.081632,0.567688,0,0,0.414912,1
0.041642,0.544927,0,0,0.414912,0
0.041882,0.485272,0,0,0.414912,0
0.057794,0.423981,0,0,0.414912,0
0.056443,0.380095,0,0,0.414912,0
0.056443,0.330556,0,0,0.414912,0
0.056443,0.288158,0,0,0.414912,0
0.062357,0.264653,0,0,0.414912,0
0.062357,0.262124,0,0,0.414912,0
0.074457,0.290687,0,0,0.414912,1
0.07869,0.34216,0,0,0.414912,1
0.081632,0.458643,0,0,0.414912,1
0.103759,0.598185,0,0,0.414912,1
0.082082,0.645046,0,0,0.414912,1
0.103759,0.741148,0,0,0.414912,1
0.139816,0.766141,0,0,0.414912,1
0.1312,0.753347,0,0,0.414912,1
0.179236,0.766141,0,0,0.414912,1
0.179236,0.771348,0,0,0.414912,1
0.114387,0.741297,0,0,0.414912,1
0.103759,0.704701,0,0,0.414912,1
0.103759,0.681642,0,0,0.414912,1
0.097184,0.662303,0,0,0.414912,1
0.100456,0.64579,0,0,0.414912,1
0.113486,0.627492,0,0,0.414912,1
0.103759,0.615293,0,0,0.414912,1
0.161643,0.606813,0,0,0.414912,1
0.103759,0.599226,0,0,0.414912,1
0.103759,0.594615,0,0,0.414912,1
0.103759,0.594317,0,0,0.414912,1
0.103759,0.613954,0,0,0.414912,1
0.119461,0.651592,0,0,0.414912,1
0.151765,0.701428,0,0,0.414912,1
0.151765,0.795745,0,0,0.414912,1
0.151765,0.909997,0,0,0.414912,1
0.151765,0.922642,0,0,0.414912,1
0.151765,0.900922,0,0,0.414912,1
0.1312,0.857929,0,0,0.414912,1
0.119881,0.832193,0,0,0.414912,1
0.151765,0.798126,0,0,0.414912,1
0.1312,0.770158,0,0,0.414912,1
0.103759,0.708866,0,0,0.414912,1
0.103759,0.63017,0,0,0.414912,0
0.1312,0.639691,0,0,0.414912,1
0.103759,0.61812,0,0,0.414912,0
0.097184,0.614847,0,0,0.414912,0
0.097184,0.611574,0,0,0.414912,0
0.081632,0.601904,0,0,0.414912,0
0.081632,0.579143,0,0,0.414912,0
0.062357,0.555787,0,0,0.414912,0
0.062357,0.499702,0,0,0.414912,0
0.075267,0.441386,0,0,0.414912,0
0.062357,0.392889,0,0,0.414912,0
0.062357,0.342011,0,0,0.414912,0
0.060706,0.30482,0,0,0.414912,0
0.064789,0.28191,0,0,0.414912,0
0.064789,0.273282,0,0,0.414912,0
0.069173,0.293216,0,0,0.414912,0
0.077609,0.350937,0,0,0.414912,0
